CHHATTISGARH,BILASPUR,2001,69,20
CHHATTISGARH,BIZAPUR,2001,4,0
CHHATTISGARH,DANTEWARA,2001,19,8
CHHATTISGARH,DHAMTARI,2001,22,4
CHHATTISGARH,DURG,2001,144,42
CHHATTISGARH,GRP RAIPUR,2001,0,0
CHHATTISGARH,JAGDALPUR,2001,59,4
CHHATTISGARH,JANJGIR,2001,29,6
CHHATTISGARH,JASHPUR,2001,36,2
CHHATTISGARH,KANKER,2001,42,4
CHHATTISGARH,KAWARDHA,2001,35,0
CHHATTISGARH,KORBA,2001,46,13
CHHATTISGARH,KORIYA,2001,34,7
CHHATTISGARH,MAHASAMUND,2001,43,7
CHHATTISGARH,RAIGARH,2001,53,6
CHHATTISGARH,RAIPUR,2001,104,28
CHHATTISGARH,RAJNANDGAON,2001,58,3
CHHATTISGARH,SARGUJA,2001,145,16
CHHATTISGARH,TOTAL,2001,959,171
GOA,NORTH GOA,2001,4,1
GOA,SOUTH GOA,2001,8,5
GOA,TOTAL,2001,12,6
GUJARAT,AHMEDABAD COMMR.,2001,39,117
GUJARAT,AHMEDABAD RURAL,2001,5,27
GUJARAT,AHWA-DANG,2001,1,1
GUJARAT,AMRELI,2001,2,34
GUJARAT,ANAND,2001,3,28
GUJARAT,BHARUCH,2001,4,34
GUJARAT,BHAVNAGAR,2001,9,51
GUJARAT,DAHOD,2001,5,15
GUJARAT,GANDHINAGAR,2001,4,12
GUJARAT,HIMATNAGAR,2001,17,29
GUJARAT,JAMNAGAR,2001,20,22
GUJARAT,JUNAGADH,2001,14,39
GUJARAT,KHEDA NORTH,2001,11,30
GUJARAT,KUTCH,2001,2,22
GUJARAT,MEHSANA,2001,4,49
GUJARAT,NARMADA,2001,8,8
GUJARAT,NAVSARI,2001,2,5
GUJARAT,PALANPUR,2001,18,35
GUJARAT,PANCHMAHAL,2001,5,46
GUJARAT,PATAN,2001,3,21
GUJARAT,PORBANDAR,2001,6,5
GUJARAT,RAJKOT COMMR.,2001,5,38
GUJARAT,RAJKOT RURAL,2001,20,35
GUJARAT,SURAT COMMR.,2001,11,37
GUJARAT,SURAT RURAL,2001,26,16
GUJARAT,SURENDRANAGAR,2001,11,24
GUJARAT,VADODARA COMMR.,2001,3,32
GUJARAT,VADODARA RURAL,2001,18,34
GUJARAT,VALSAD,2001,9,11
GUJARAT,W.RLY,2001,1,0
GUJARAT,TOTAL,2001,286,857
HARYANA,AMBALA,2001,11,32
HARYANA,BHIWANI,2001,10,7
HARYANA,FARIDABAD,2001,37,53
HARYANA,FATEHABAD,2001,17,13
HARYANA,GRP,2001,0,2
HARYANA,GURGAON,2001,32,32
HARYANA,HISSAR,2001,10,18
HARYANA,JHAJJAR,2001,21,8
HARYANA,JIND,2001,21,8
HARYANA,KAITHAL,2001,16,8
HARYANA,KARNAL,2001,44,10
HARYANA,KURUKSHETRA,2001,31,14
HARYANA,MAHENDRAGARH,2001,11,8
HARYANA,PANCHKULA,2001,6,15
HARYANA,PANIPAT,2001,38,10
HARYANA,REWARI,2001,11,11
HARYANA,ROHTAK,2001,28,6
HARYANA,SIRSA,2001,17,7
HARYANA,SONIPAT,2001,15,12
HARYANA,YAMUNANAGAR,2001,22,23
HARYANA,TOTAL,2001,398,297
HIMACHAL PRADESH,BILASPUR,2001,5,9
HIMACHAL PRADESH,CHAMBA,2001,12,15
HIMACHAL PRADESH,G.R.P.,2001,0,0
HIMACHAL PRADESH,HAMIRPUR,2001,3,3
HIMACHAL PRADESH,KANGRA,2001,18,21
HIMACHAL PRADESH,KINNAUR,2001,6,3
HIMACHAL PRADESH,KULLU,2001,13,6
HIMACHAL PRADESH,LAHAUL-SPITI,2001,2,1
HIMACHAL PRADESH,MANDI,2001,16,10
HIMACHAL PRADESH,SHIMLA,2001,18,11
HIMACHAL PRADESH,SIRMAUR,2001,10,11
HIMACHAL PRADESH,SOLAN,2001,12,10
HIMACHAL PRADESH,UNA,2001,9,5
HIMACHAL PRADESH,TOTAL,2001,124,105
JAMMU & KASHMIR,ANANTNAG,2001,6,36
JAMMU & KASHMIR,AWANTIPORA,2001,1,13
JAMMU & KASHMIR,BARAMULLA,2001,28,59
JAMMU & KASHMIR,BORDER,2001,12,10
JAMMU & KASHMIR,BUDGAM,2001,7,34
JAMMU & KASHMIR,CRIME JAMMU,2001,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2001,0,0
JAMMU & KASHMIR,DODA,2001,7,15
JAMMU & KASHMIR,GANDERBAL,2001,5,31
JAMMU & KASHMIR,JAMMU,2001,13,43
JAMMU & KASHMIR,KARGIL,2001,0,1
JAMMU & KASHMIR,KATHUA,2001,13,10
JAMMU & KASHMIR,KULGAM,2001,6,31
JAMMU & KASHMIR,KUPWARA,2001,6,29
JAMMU & KASHMIR,LEH,2001,0,1
JAMMU & KASHMIR,POONCH,2001,13,10
JAMMU & KASHMIR,PULWAMA,2001,7,33
JAMMU & KASHMIR,RAILWAYS,2001,0,0
JAMMU & KASHMIR,RAJOURI,2001,17,20
JAMMU & KASHMIR,RAMBAN,2001,3,3
JAMMU & KASHMIR,REASI,2001,7,9
JAMMU & KASHMIR,SRINAGAR,2001,8,102
JAMMU & KASHMIR,UDHAMPUR,2001,10,14
JAMMU & KASHMIR,TOTAL,2001,169,504
JHARKHAND,BOKARO,2001,26,32
JHARKHAND,CHAIBASA,2001,32,10
JHARKHAND,CHATRA,2001,6,3
JHARKHAND,DEOGHAR,2001,22,0
JHARKHAND,DHANBAD,2001,32,45
JHARKHAND,DHANBAD RLY.,2001,2,0
JHARKHAND,DUMKA,2001,27,0
JHARKHAND,GARHWA,2001,11,2
JHARKHAND,GIRIDIH,2001,42,10
JHARKHAND,GODDA,2001,37,26
JHARKHAND,GUMLA,2001,29,11
JHARKHAND,HAZARIBAGH,2001,41,31
JHARKHAND,JAMSHEDPUR,2001,50,51
JHARKHAND,JAMSHEDPUR RLY.,2001,1,0
JHARKHAND,JAMTARA,2001,18,11
JHARKHAND,KODERMA,2001,2,2
JHARKHAND,LATEHAR,2001,12,2
JHARKHAND,LOHARDAGGA,2001,12,8
JHARKHAND,PAKUR,2001,23,0
JHARKHAND,PALAMU,2001,15,2
JHARKHAND,RANCHI,2001,73,1
JHARKHAND,SAHEBGANJ,2001,20,5
JHARKHAND,SARAIKELA,2001,17,15
JHARKHAND,SIMDEGA,2001,17,12
JHARKHAND,TOTAL,2001,567,279
KARNATAKA,BAGALKOT,2001,2,7
KARNATAKA,BANGALORE COMMR.,2001,40,56
KARNATAKA,BANGALORE RURAL,2001,13,10
KARNATAKA,BELGAUM,2001,8,12
KARNATAKA,BELLARY,2001,16,11
KARNATAKA,BIDAR,2001,7,10
KARNATAKA,BIJAPUR,2001,6,19
KARNATAKA,CHAMARAJNAGAR,2001,4,5
KARNATAKA,CHICKMAGALUR,2001,8,7
KARNATAKA,CHITRADURGA,2001,18,0
KARNATAKA,DAKSHIN KANNADA,2001,3,6
KARNATAKA,DAVANAGERE,2001,22,13
KARNATAKA,DHARWAD COMMR.,2001,4,4
KARNATAKA,DHARWAD RURAL,2001,3,2
KARNATAKA,GADAG,2001,2,2
KARNATAKA,GULBARGA,2001,20,21
KARNATAKA,HASSAN,2001,20,0
KARNATAKA,HAVERI,2001,3,11
KARNATAKA,K.G.F.,2001,1,7
KARNATAKA,KODAGU,2001,4,4
KARNATAKA,KOLAR,2001,17,18
KARNATAKA,KOPPAL,2001,6,12
KARNATAKA,MANDYA,2001,15,1
KARNATAKA,MYSORE COMMR.,2001,2,7
KARNATAKA,MYSORE RURAL,2001,12,4
KARNATAKA,RAICHUR,2001,12,5
KARNATAKA,RAILWAYS,2001,1,0
KARNATAKA,SHIMOGA,2001,12,10
KARNATAKA,TUMKUR,2001,6,4
KARNATAKA,UDUPI,2001,2,0
KARNATAKA,UTTAR KANNADA,2001,4,3
KARNATAKA,TOTAL,2001,293,271
KERALA,ALAPUZHA,2001,21,6
KERALA,CBCID,2001,2,0
KERALA,ERNAKULAM,2001,38,7
KERALA,IDUKKI,2001,34,0
KERALA,KANNUR,2001,42,7
KERALA,KASARGOD,2001,28,1
KERALA,KOLLAM,2001,55,9
KERALA,KOTTAYAM,2001,22,12
KERALA,KOZHIKODE,2001,39,10
KERALA,MALAPPURAM,2001,71,4
KERALA,PALAKKAD,2001,63,10
KERALA,PATHANAMTHITTA,2001,12,0
KERALA,RAILWAYS,2001,1,0
KERALA,THRISSUR,2001,42,9
KERALA,TRIVANDRUM,2001,57,21
KERALA,WAYANADU,2001,35,1
KERALA,TOTAL,2001,562,97
MADHYA PRADESH,BALAGHAT,2001,87,11
MADHYA PRADESH,BARWANI,2001,34,2
MADHYA PRADESH,BETUL,2001,95,16
MADHYA PRADESH,BHIND,2001,31,20
MADHYA PRADESH,BHOPAL,2001,106,48
MADHYA PRADESH,BHOPAL RLY.,2001,1,2
MADHYA PRADESH,CHHATARPUR,2001,65,23
MADHYA PRADESH,CHHINDWARA,2001,93,16
MADHYA PRADESH,DAMOH,2001,66,10
MADHYA PRADESH,DATIYA,2001,12,8
MADHYA PRADESH,DEWAS,2001,78,11
MADHYA PRADESH,DHAR,2001,68,18
MADHYA PRADESH,DINDORI,2001,20,2
MADHYA PRADESH,GUNA,2001,124,15
MADHYA PRADESH,GWALIOR,2001,59,22
MADHYA PRADESH,HARDA,2001,28,2
MADHYA PRADESH,HOSHANGABAD,2001,65,13
MADHYA PRADESH,INDORE,2001,84,35
MADHYA PRADESH,INDORE RLY.,2001,2,0
MADHYA PRADESH,JABALPUR,2001,108,20
MADHYA PRADESH,JABALPUR RLY.,2001,0,0
MADHYA PRADESH,JHABUA,2001,44,80
MADHYA PRADESH,KATNI,2001,25,3
MADHYA PRADESH,KHANDWA,2001,63,12
MADHYA PRADESH,KHARGON,2001,47,14
MADHYA PRADESH,MANDLA,2001,64,9
MADHYA PRADESH,MANDSAUR,2001,41,8
MADHYA PRADESH,MORENA,2001,35,18
MADHYA PRADESH,NARSINGHPUR,2001,70,4
MADHYA PRADESH,NEEMUCH,2001,37,7
MADHYA PRADESH,PANNA,2001,44,10
MADHYA PRADESH,RAISEN,2001,79,9
MADHYA PRADESH,RAJGARH,2001,95,9
MADHYA PRADESH,RATLAM,2001,70,13
MADHYA PRADESH,REWA,2001,31,18
MADHYA PRADESH,SAGAR,2001,141,16
MADHYA PRADESH,SATNA,2001,58,5
MADHYA PRADESH,SEONI,2001,52,2
MADHYA PRADESH,SHAHDOL,2001,63,13
MADHYA PRADESH,SHAJAPUR,2001,90,8
MADHYA PRADESH,SHEOPUR,2001,21,3
MADHYA PRADESH,SHIVPURI,2001,72,11
MADHYA PRADESH,SIDHI,2001,42,30
MADHYA PRADESH,SIHORE,2001,59,27
MADHYA PRADESH,TIKAMGARH,2001,86,4
MADHYA PRADESH,UJJAIN,2001,59,33
MADHYA PRADESH,UMARIYA,2001,25,2
MADHYA PRADESH,VIDISHA,2001,112,6
MADHYA PRADESH,TOTAL,2001,2851,668
MAHARASHTRA,AHMEDNAGAR,2001,44,25
MAHARASHTRA,AKOLA,2001,15,14
MAHARASHTRA,AMRAVATI COMMR.,2001,23,23
MAHARASHTRA,AMRAVATI RURAL,2001,42,25
MAHARASHTRA,AURANGABAD COMMR.,2001,14,14
MAHARASHTRA,AURANGABAD RURAL,2001,28,6
MAHARASHTRA,BEED,2001,22,15
MAHARASHTRA,BHANDARA,2001,39,1
MAHARASHTRA,BULDHANA,2001,22,18
MAHARASHTRA,CHANDRAPUR,2001,43,7
MAHARASHTRA,DHULE,2001,16,6
MAHARASHTRA,GADCHIROLI,2001,27,6
MAHARASHTRA,GONDIA,2001,23,17
MAHARASHTRA,HINGOLI,2001,20,8
MAHARASHTRA,JALGAON,2001,19,12
MAHARASHTRA,JALNA,2001,16,8
MAHARASHTRA,KOLHAPUR,2001,26,13
MAHARASHTRA,LATUR,2001,7,22
MAHARASHTRA,MUMBAI,2001,127,12
MAHARASHTRA,MUMBAI RLY.,2001,2,0
MAHARASHTRA,NAGPUR COMMR.,2001,39,51
MAHARASHTRA,NAGPUR RLY.,2001,2,0
MAHARASHTRA,NAGPUR RURAL,2001,81,16
MAHARASHTRA,NANDED,2001,23,36
MAHARASHTRA,NANDURBAR,2001,16,6
MAHARASHTRA,NASIK COMMR.,2001,9,9
MAHARASHTRA,NASIK RURAL,2001,39,10
MAHARASHTRA,NAVI MUMBAI,2001,17,7
MAHARASHTRA,OSMANABAD,2001,16,7
MAHARASHTRA,PARBHANI,2001,25,16
MAHARASHTRA,PUNE COMMR.,2001,56,28
MAHARASHTRA,PUNE RLY.,2001,0,0
MAHARASHTRA,PUNE RURAL,2001,42,17
MAHARASHTRA,RAIGAD,2001,20,1
MAHARASHTRA,RATNAGIRI,2001,10,4
MAHARASHTRA,SANGLI,2001,32,8
MAHARASHTRA,SATARA,2001,32,7
MAHARASHTRA,SINDHUDURG,2001,7,2
MAHARASHTRA,SOLAPUR COMMR.,2001,16,11
MAHARASHTRA,SOLAPUR RURAL,2001,35,14
MAHARASHTRA,THANE COMMR.,2001,39,37
MAHARASHTRA,THANE RURAL,2001,65,16
MAHARASHTRA,WARDHA,2001,35,12
MAHARASHTRA,WASHIM,2001,15,13
MAHARASHTRA,YAVATMAL,2001,56,31
MAHARASHTRA,TOTAL,2001,1302,611
MANIPUR,BISHNUPUR,2001,1,3
MANIPUR,CHANDEL,2001,0,1
MANIPUR,CHURACHANDPUR,2001,1,0
MANIPUR,IMPHAL(EAST),2001,7,6
MANIPUR,IMPHAL(WEST),2001,7,37
MANIPUR,SENAPATI,2001,0,0
MANIPUR,TAMENGLONG,2001,0,0
MANIPUR,THOUBAL,2001,4,14
MANIPUR,UKHRUL,2001,0,1
MANIPUR,TOTAL,2001,20,62
MEGHALAYA,GARO HILLS EAST,2001,2,0
MEGHALAYA,GARO HILLS SOUTH,2001,1,0
MEGHALAYA,GARO HILLS WEST,2001,5,0
MEGHALAYA,JAINTIA HILLS,2001,7,4
MEGHALAYA,KHASI HILLS EAST,2001,5,5
MEGHALAYA,KHASI HILLS WEST,2001,4,0
MEGHALAYA,RI-BHOI,2001,2,2
MEGHALAYA,TOTAL,2001,26,11
MIZORAM,AIZAWL,2001,26,0
MIZORAM,CHAMPHAI,2001,7,0
MIZORAM,KOLASIB,2001,6,0
MIZORAM,LAWNGTLAI,2001,2,0
MIZORAM,LUNGLEI,2001,3,0
MIZORAM,MAMIT,2001,0,0
MIZORAM,SAIHA,2001,3,0
MIZORAM,SERCHHIP,2001,5,1
MIZORAM,TOTAL,2001,52,1
NAGALAND,DIMAPUR,2001,4,4
NAGALAND,KIPHIRE,2001,0,0
NAGALAND,KOHIMA,2001,6,0
NAGALAND,MOKOKCHUNG,2001,1,0
NAGALAND,MON,2001,2,2
NAGALAND,PEREN,2001,0,0
NAGALAND,PHEK,2001,1,0
NAGALAND,TUENSANG,2001,0,0
NAGALAND,WOKHA,2001,1,0
NAGALAND,ZUNHEBOTO,2001,2,0
NAGALAND,TOTAL,2001,17,6
ODISHA,ANGUL,2001,33,5
ODISHA,BALASORE,2001,58,32
ODISHA,BARAGARH,2001,19,8
ODISHA,BERHAMPUR,2001,10,10
ODISHA,BHADRAK,2001,35,18
ODISHA,BOLANGIR,2001,19,16
ODISHA,BOUDH,2001,6,5
ODISHA,CUTTACK,2001,34,33
ODISHA,DEOGARH,2001,8,4
ODISHA,DHENKANAL,2001,15,7
ODISHA,GAJAPATI,2001,10,3
ODISHA,GANJAM,2001,22,10
ODISHA,JAGATSINGHPUR,2001,12,16
ODISHA,JAJPUR,2001,24,14
ODISHA,JHARSUGUDA,2001,12,5
ODISHA,KALAHANDI,2001,30,17
ODISHA,KANDHAMAL,2001,34,25
ODISHA,KENDRAPARA,2001,11,15
ODISHA,KEONJHAR,2001,38,19
ODISHA,KHURDA,2001,65,32
ODISHA,KORAPUT,2001,38,13
ODISHA,MALKANGIR,2001,14,5
ODISHA,MAYURBHANJ,2001,77,31
ODISHA,NAYAGARH,2001,17,18
ODISHA,NOWRANGPUR,2001,13,3
ODISHA,NUAPADA,2001,9,2
ODISHA,PURI,2001,41,24
ODISHA,RAYAGADA,2001,9,0
ODISHA,ROURKELA,2001,12,6
ODISHA,SAMBALPUR,2001,18,9
ODISHA,SONEPUR,2001,8,4
ODISHA,SRP(CUTTACK),2001,1,3
ODISHA,SRP(ROURKELA),2001,2,3
ODISHA,SUNDARGARH,2001,36,19
ODISHA,TOTAL,2001,790,434
PUNJAB,AMRITSAR,2001,9,26
PUNJAB,BARNALA,2001,12,13
PUNJAB,BATALA,2001,8,4
PUNJAB,BHATINDA,2001,13,9
PUNJAB,FARIDKOT,2001,6,7
PUNJAB,FATEHGARH SAHIB,2001,11,6
PUNJAB,FEROZEPUR,2001,22,7
PUNJAB,G.R.P,2001,0,0
PUNJAB,GURDASPUR,2001,12,14
PUNJAB,HOSHIARPUR,2001,19,13
PUNJAB,JAGRAON,2001,19,11
PUNJAB,JALANDHAR,2001,21,49
PUNJAB,KAPURTHALA,2001,8,9
PUNJAB,KHANNA,2001,6,1
PUNJAB,LUDHIANA,2001,38,46
PUNJAB,MAJITHA,2001,9,6
PUNJAB,MANSA,2001,6,4
PUNJAB,MOGA,2001,11,9
PUNJAB,MUKTSAR,2001,3,2
PUNJAB,NAWAN SHAHR,2001,11,8
PUNJAB,PATIALA,2001,23,46
PUNJAB,ROPAR,2001,6,6
PUNJAB,SANGRUR,2001,15,18
PUNJAB,TARN TARAN,2001,10,10
PUNJAB,TOTAL,2001,298,324
RAJASTHAN,AJMER,2001,16,125
RAJASTHAN,ALWAR,2001,34,87
RAJASTHAN,BANSWARA,2001,90,59
RAJASTHAN,BARAN,2001,81,94
RAJASTHAN,BARMER,2001,13,14
RAJASTHAN,BHARATPUR,2001,48,103
RAJASTHAN,BHILWARA,2001,42,223
RAJASTHAN,BIKANER,2001,35,34
RAJASTHAN,BUNDI,2001,36,103
RAJASTHAN,CHITTORGARH,2001,67,169
RAJASTHAN,CHURU,2001,24,14
RAJASTHAN,DAUSA,2001,9,26
RAJASTHAN,DHOLPUR,2001,24,33
RAJASTHAN,DUNGARPUR,2001,17,50
RAJASTHAN,G.R.P.,2001,1,4
RAJASTHAN,GANGANAGAR,2001,55,65
RAJASTHAN,HANUMANGARH,2001,35,22
RAJASTHAN,JAIPUR,2001,61,203
RAJASTHAN,JAISALMER,2001,2,7
RAJASTHAN,JALORE,2001,10,20
RAJASTHAN,JHALAWAR,2001,65,57
RAJASTHAN,JHUNJHUNU,2001,19,25
RAJASTHAN,JODHPUR,2001,20,53
RAJASTHAN,KARAULI,2001,21,50
RAJASTHAN,KOTA,2001,50,116
RAJASTHAN,NAGAUR,2001,22,34
RAJASTHAN,PALI,2001,25,61
RAJASTHAN,RAJSAMAND,2001,13,63
RAJASTHAN,SAWAI MADHOPUR,2001,19,42
RAJASTHAN,SIKAR,2001,13,22
RAJASTHAN,SIROHI,2001,22,19
RAJASTHAN,TONK,2001,17,50
RAJASTHAN,UDAIPUR,2001,43,118
RAJASTHAN,TOTAL,2001,1049,2165
SIKKIM,EAST,2001,7,1
SIKKIM,NORTH,2001,0,0
SIKKIM,SOUTH,2001,1,0
SIKKIM,WEST,2001,0,1
SIKKIM,TOTAL,2001,8,2
TAMIL NADU,ARIYALUR,2001,6,14
TAMIL NADU,CHENGAI,2001,20,8
TAMIL NADU,CHENNAI,2001,28,0
TAMIL NADU,CHENNAI RLY.,2001,0,0
TAMIL NADU,COIMBATORE RURAL,2001,18,27
TAMIL NADU,COIMBATORE URBAN,2001,4,10
TAMIL NADU,CUDDALORE,2001,16,2
TAMIL NADU,DHARMAPURI,2001,17,30
TAMIL NADU,DINDIGUL,2001,14,35
TAMIL NADU,ERODE,2001,9,14
TAMIL NADU,KANCHIPURAM,2001,21,9
TAMIL NADU,KANYAKUMARI,2001,6,9
TAMIL NADU,KARUR,2001,4,8
TAMIL NADU,MADURAI RURAL,2001,13,23
TAMIL NADU,MADURAI URBAN,2001,2,18
TAMIL NADU,NAGAPATTINAM,2001,12,25
TAMIL NADU,NAMAKKAL,2001,7,16
TAMIL NADU,NILGIRIS,2001,8,5
TAMIL NADU,PERAMBALUR,2001,3,11
TAMIL NADU,PUDUKOTTAI,2001,5,24
TAMIL NADU,RAMNATHAPURAM,2001,13,17
TAMIL NADU,SALEM RURAL,2001,8,29
TAMIL NADU,SALEM URBAN,2001,2,10
TAMIL NADU,SIVAGANGAI,2001,5,10
TAMIL NADU,THANJAVUR,2001,0,34
TAMIL NADU,THENI,2001,4,7
TAMIL NADU,THIRUNELVELI RURAL,2001,57,53
TAMIL NADU,THIRUNELVELI URBAN,2001,3,10
TAMIL NADU,THIRUVALLUR,2001,16,11
TAMIL NADU,THIRUVANNAMALAI,2001,5,33
TAMIL NADU,THIRUVARUR,2001,7,26
TAMIL NADU,THOOTHUGUDI,2001,12,0
TAMIL NADU,TRICHY RLY.,2001,0,0
TAMIL NADU,TRICHY RURAL,2001,6,17
TAMIL NADU,TRICHY URBAN,2001,5,6
TAMIL NADU,VELLORE,2001,13,0
TAMIL NADU,VILLUPURAM,2001,37,37
TAMIL NADU,VIRUDHUNAGAR,2001,17,19
TAMIL NADU,TOTAL,2001,423,607
TRIPURA,DHALAI,2001,11,0
TRIPURA,NORTH,2001,29,11
TRIPURA,SOUTH,2001,29,7
TRIPURA,WEST,2001,33,17
TRIPURA,TOTAL,2001,102,35
UTTAR PRADESH,AGRA,2001,66,132
UTTAR PRADESH,ALIGARH,2001,50,78
UTTAR PRADESH,ALLAHABAD,2001,42,75
UTTAR PRADESH,AMBEDKAR NAGAR,2001,19,29
UTTAR PRADESH,AURAIYA,2001,11,25
UTTAR PRADESH,AZAMGARH,2001,11,41
UTTAR PRADESH,BADAUN,2001,47,41
UTTAR PRADESH,BAGHPAT,2001,15,17
UTTAR PRADESH,BAHRAICH,2001,14,19
UTTAR PRADESH,BALLIA,2001,18,17
UTTAR PRADESH,BALRAMPUR,2001,8,19
UTTAR PRADESH,BANDA,2001,27,18
UTTAR PRADESH,BARABANKI,2001,41,55
UTTAR PRADESH,BAREILLY,2001,93,98
UTTAR PRADESH,BASTI,2001,18,23
UTTAR PRADESH,BIJNOR,2001,38,59
